samples,MAG,relative_abun,treatment,day,sample,fraction,MAG_taxa_combined,density,qpcr_ratio,rel_abun_qpcr_norm
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_18,0.00040438953144568353,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Pontiella (NCBI: O_Kiritimatiellales),1.70891828,1.0,0.00038756615106621205
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_19,3.693464198162576e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),1.70891828,1.0,3.53980900115114e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_2,3.4511454125101166e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_Victivallaceae (NCBI: O_Victivallales),1.70891828,1.0,3.3075711419003835e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_20,0.00012837733297331339,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_GCF-002020875 (NCBI: C_Gammaproteobacteria),1.70891828,1.0,0.0001230365896138325
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_21,8.96334934700492e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_CAITUV01 (NCBI: O_Myxococcales),1.70891828,1.0,8.590456816875205e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_22,0.004965218139986571,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JADHUC01 (NCBI: F_Pirellulaceae),1.70891828,1.0,0.004758655538978029
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_24,0.00015998414135537132,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JABMPJ01 (NCBI: D_Bacteria),1.70891828,1.0,0.00015332849412562583
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_25,1.826596735129116e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JAAYKL01 (NCBI: C_Deltaproteobacteria),1.70891828,1.0,1.7506068063959947e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_26,0.0007847925906543698,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_QWPN01 (NCBI: G_Candidatus Kuenenia),1.70891828,1.0,0.0007521437131614996
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_28,0.00010685425987056848,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_UBA8416 (NCBI: P_Lentisphaerae),1.70891828,1.0,0.00010240891764683952
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_3,0.0007407976795212715,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,C_UBA1439 (NCBI: D_Bacteria),1.70891828,1.0,0.0007099790747412165
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_30,0.0012768860928057523,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),1.70891828,1.0,0.0012237651814811384
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_31,2.279890238697885e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JABICL01 (NCBI: C_Candidatus Peribacteria),1.70891828,1.0,2.185042430516653e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_32,0.00023806999856029105,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_LZORAL124-64-63 (NCBI: P_Candidatus Krumholzibacteriota),1.70891828,1.0,0.00022816582985344617
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_33,2.144666372735585e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_GWB1-54-5 (NCBI: P_Candidatus Peregrinibacteria),1.70891828,1.0,2.0554441368220957e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_34,0.0003850878235737107,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAFGQA01 (NCBI: C_Phycisphaerae),1.70891828,1.0,0.0003690674312744271
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_35,2.5087294624438196e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Desulforhopalus,1.70891828,1.0,2.404361503498403e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_36,1.0939449329287172e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_M50B91 (NCBI: P_Candidatus Gracilibacteria),1.70891828,1.0,1.0484347248502294e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_37,0.0001573317425909172,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Desulfacyla (NCBI: C_Deltaproteobacteria),1.70891828,1.0,0.00015078644023872807
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_38,0.0014763518120646695,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_Marivita sp017643905 (NCBI: G_Marivita),1.70891828,1.0,0.0014149327441192324
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_39,0.00011919640988046829,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_UA16 (NCBI: O_Flavobacteriales),1.70891828,1.0,0.00011423761053638622
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_4,0.0006176362058288551,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Roseibacillus_B (NCBI: F_Akkermansiaceae),1.70891828,1.0,0.0005919413546549245
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_40,2.1493525013863217e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Sabulitectum (NCBI: G_Candidatus Sabulitectum),1.70891828,1.0,2.0599353135300445e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_41,0.0012322385909910845,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAGRPD01 (NCBI: O_Verrucomicrobiales),1.70891828,1.0,0.0011809751014037152
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_42,0.00017337375694666802,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_J111 (NCBI: P_Chloroflexi),1.70891828,1.0,0.00016616107601869103
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_43,2.4735316295010314e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JAFGTH01 (NCBI: P_Lentisphaerae),1.70891828,1.0,2.3706279679374306e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_44,7.737772567221657e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAFGTN01 (NCBI: O_Pirellulales),1.70891828,1.0,7.415866382551557e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_45,0.0002554347231185026,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_Pontimonas sp017852615 (NCBI: F_Microbacteriaceae),1.70891828,1.0,0.0002448081485536644
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_46,0.0007854344009842003,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Mxb001 (NCBI: O_Candidatus Nanopelagicales),1.70891828,1.0,0.0007527588229502166
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_48,5.5650590866982496e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_Desulfobacterales,1.70891828,1.0,5.333541951437457e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_49,0.00016935554811054607,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Aquiluna,1.70891828,1.0,0.00016231003237958237
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_5,7.396444869278953e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_CAITUV01 (NCBI: O_Myxococcales),1.70891828,1.0,7.088738571722674e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_50,7.575490243542463e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_SZUA-421 (NCBI: D_Bacteria),1.70891828,1.0,7.260335314896127e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_51,0.0008234851065150662,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_SM23-33 (NCBI: F_Planctomycetaceae),1.70891828,1.0,0.0007892265461260138
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_52,0.0002888823489826127,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_TMED14 (NCBI: F_Cryomorphaceae),1.70891828,1.0,0.0002768642890084205
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_56,0.0004849455601218804,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Synechococcus_C (NCBI: G_Synechococcus),1.70891828,1.0,0.00046477089439277494
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_57,0.00863460987874644,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),1.70891828,1.0,0.008275393541223607
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_58,2.3026863890336696e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_RFXV01 (NCBI: C_Flavobacteriia),1.70891828,1.0,2.206890217261235e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_59,2.148181642924898e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria),1.70891828,1.0,2.058813165027053e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_6,0.0006203931512712034,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_S36-B12 (NCBI: O_Candidatus Nanopelagicales),1.70891828,1.0,0.0005945836058773303
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_60,4.450554511796909e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_LZORAL124-64-63 (NCBI: P_Candidatus Krumholzibacteriota),1.70891828,1.0,4.2654029051668815e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_61,8.827263290235398e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_S5133MH16 (NCBI: C_Deltaproteobacteria),1.70891828,1.0,8.460032201165226e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_63,0.00028091317507737153,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_Thermoguttaceae (NCBI: F_Planctomycetaceae),1.70891828,1.0,0.0002692266480274831
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_65,1.041180703212632e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JABGQJ01 (NCBI: O_Victivallales),1.70891828,1.0,9.97865588325034e-07
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_68,2.357501283378139e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_UBA1407 (NCBI: P_Lentisphaerae),1.70891828,1.0,2.25942470683182e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_69,0.00032666855784496104,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_UBA8349 (NCBI: P_Candidatus Sumerlaeota),1.70891828,1.0,0.00031307851908458
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_7,3.1491580012970602e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_CAIRTM01 (NCBI: C_Deltaproteobacteria),1.70891828,1.0,3.018146986393989e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_70,2.5267790774804274e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAFGNH01 (NCBI: O_Anaerolineales),1.70891828,1.0,2.421660219919069e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_71,0.0004350365628895252,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAJRTN01 (NCBI: P_Candidatus Hydrogenedentes),1.70891828,1.0,0.0004169382072018697
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_73,7.365557445948031e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_SpSt-1165 (NCBI: C_Anaerolineae),1.70891828,1.0,7.05913612446366e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_74,7.381863434844734e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_JAIPIO01 sp021734595 (NCBI: O_Kiritimatiellales),1.70891828,1.0,7.074763752937203e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_75,0.0008291463350383725,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_UBA8416 (NCBI: C_Kiritimatiellae),1.70891828,1.0,0.0007946522566809835
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_76,8.875974874362692e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_UBA8416 (NCBI: D_Bacteria),1.70891828,1.0,8.506717289933626e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_77,0.0001284480819681312,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JAAYKL01 (NCBI: P_Proteobacteria),1.70891828,1.0,0.0001231043953147252
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_78,4.5139765273722353e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_UBA4473 (NCBI: P_Candidatus Gracilibacteria),1.70891828,1.0,4.326186443211293e-07
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_79,0.002468267034806302,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Synechococcus_C (NCBI: G_Synechococcus),1.70891828,1.0,0.002365582390482778
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_80,0.0025059009222120733,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JAIOPI01 (NCBI: P_Lentisphaerae),1.70891828,1.0,0.0024016506359672016
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_83,4.5386437495340745e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Prosthecochloris,1.70891828,1.0,4.3498274616040834e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_84,2.0283291238053378e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Desulfocicer,1.70891828,1.0,1.943946740654748e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_85,1.185517956535015e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Desulfobacula (NCBI: F_Desulfobacteraceae),1.70891828,1.0,1.1361981349803337e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_86,4.530360585590314e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_RZZM01 (NCBI: C_Spartobacteria),1.70891828,1.0,4.341888893172658e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_87,0.00010675723671425647,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_SPBW01 (NCBI: P_Candidatus Bipolaricaulota),1.70891828,1.0,0.00010231593083998101
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_88,1.5628503852636276e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAHOYW01 (NCBI: O_Victivallales),1.70891828,1.0,1.4978328107149029e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_89,0.0005436012342197046,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_UBA6053 (NCBI: C_Kiritimatiellae),1.70891828,1.0,0.0005209863799099644
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_9,0.0008203149515119468,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_SM23-33 (NCBI: F_Planctomycetaceae),1.70891828,1.0,0.0007861882756533586
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_91,5.036276192306554e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_AB16 (NCBI: P_Candidatus Marinimicrobia),1.70891828,1.0,4.826757439987839e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_92,1.7644177442284728e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Tichowtungia (NCBI: O_Kiritimatiellales),1.70891828,1.0,1.6910145808149025e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_93,0.0003778820883926806,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_HyVt-337 (NCBI: C_Phycisphaerae),1.70891828,1.0,0.000362161468502022
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_95,7.953373701268539e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_LZORAL124-64-63 (NCBI: D_Bacteria),1.70891828,1.0,7.622498095764647e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_97,9.294083884518144e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_JABSQK01 (NCBI: C_Lentisphaeria),1.70891828,1.0,8.907432163072763e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_98,0.0003982281668924491,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Tichowtungia (NCBI: P_Verrucomicrobia),1.70891828,1.0,0.00038166111109973216
DAY7_DO_0_13C_CELL_ENRICHED_6,day0-DO-0-env-cell-control_bin_99,0.00021233141959996505,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_M55B157 (NCBI: C_Actinomycetia),1.70891828,1.0,0.00020349802516051683
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_13,1.928473315344641e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_GW2011-AR1 (NCBI: D_Archaea),1.70891828,1.0,1.8482451254117345e-07
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_14,2.4738599119641795e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_UBA6244 (NCBI: O_Bacteroidales),1.70891828,1.0,2.3709425932202613e-07
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_15,9.637284173097862e-08,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_GWF2-38-69 (NCBI: C_Lentisphaeria),1.70891828,1.0,9.236354661175365e-08
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_16,0.00683682670633172,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Luteolibacter (NCBI: F_Akkermansiaceae),1.70891828,1.0,0.006552401598050705
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_18,6.763047166731239e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_UBA5603 (NCBI: P_Tenericutes),1.70891828,1.0,6.481691428852775e-07
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_19,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_BM507 (NCBI: P_Candidatus Falkowbacteria),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_2,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAIOSF01 (NCBI: F_Arcobacteraceae),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_20,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_SM23-39 (NCBI: O_Candidatus Anoxychlamydiales),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_22,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JABIBU01 (NCBI: P_Candidatus Magasanikbacteria),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_23,3.999025501312773e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),1.70891828,1.0,3.832658367833137e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_24,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_UBA5603 (NCBI: P_Tenericutes),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_26,1.7860605572551295e-08,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_UBA2196 (NCBI: P_Candidatus Kuenenbacteria),1.70891828,1.0,1.711757011295237e-08
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_27,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_JAIPGT01 sp021735565 (NCBI: D_Bacteria),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_28,0.00021485295493862643,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_NaphS2 (NCBI: C_Deltaproteobacteria),1.70891828,1.0,0.0002059146597912125
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_29,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_B18-G4 (NCBI: O_Bacteroidales),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_3,0.0008908393315586585,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),1.70891828,1.0,0.0008537787061803816
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_31,0.15995918458979697,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Thiomicrorhabdus,1.70891828,1.0,0.15330457560938202
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_32,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Inordinaticella (NCBI: G_Haloplasma),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_33,3.729357366540092e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_UBA8416 (NCBI: D_Bacteria),1.70891828,1.0,3.574208944858669e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_34,7.773071508261742e-08,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_XYC2-FULL-47-12 (NCBI: P_Candidatus Falkowbacteria),1.70891828,1.0,7.449696819918991e-08
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_35,2.0586857148653916e-05,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_Sulfurovum (NCBI: C_Epsilonproteobacteria),1.70891828,1.0,1.973040439283829e-05
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_39,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_JAIPBB01 sp021739805 (NCBI: F_Saprospiraceae),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_4,5.566710739712809e-06,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAHISY01 (NCBI: P_Candidatus Gracilibacteria),1.70891828,1.0,5.335124892517711e-06
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_40,9.322488388490268e-07,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,O_Zapsychrales (NCBI: P_Candidatus Omnitrophica),1.70891828,1.0,8.934654985182094e-07
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_42,0.0009635868605464535,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),1.70891828,1.0,0.0009234997983871525
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_43,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,F_GW2011-AR18 (NCBI: P_Candidatus Woesearchaeota),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_45,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAGVXH01 (NCBI: D_Archaea),1.70891828,1.0,0.0
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_46,0.01523712277938837,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_CAITKP01 (NCBI: F_Helicobacteraceae),1.70891828,1.0,0.014603229237461232
DAY7_DO_0_13C_CELL_ENRICHED_6,day7-DO-0-12C-cell-enriched_bin_49,0.0,13C,DAY7,DAY7_DO_0_13C_CELL_ENRICHED,6,G_JAIPJA01 (NCBI: P_Candidatus Pacebacteria),1.70891828,1.0,0.0
